time_series,local_time,mach,Time,Cluster,,,,,
4374,9.42445,0,9:25:28 AM,Take-Off,,,,,
4375,9.42448,0,9:25:28 AM,Take-Off,,,,,
4376,9.42451,0,9:25:28 AM,Take-Off,,,,,
4377,9.42454,0,9:25:28 AM,Take-Off,,,,,
4378,9.42457,0,9:25:28 AM,Take-Off,,,,,
4379,9.42459,0,9:25:29 AM,Take-Off,,,,,
4380,9.42462,0,9:25:29 AM,Take-Off,,,,,
4381,9.42465,0,9:25:29 AM,Take-Off,,,,,
4382,9.42467,0,9:25:29 AM,Take-Off,,,,,
4383,9.42471,0,9:25:29 AM,Take-Off,,,,,
4384,9.42473,0,9:25:29 AM,Take-Off,,,,,
4385,9.42476,0,9:25:29 AM,Take-Off,,,,,
4386,9.42478,0,9:25:29 AM,Take-Off,,,,,
4387,9.42481,0,9:25:29 AM,Take-Off,,,,,
4388,9.42484,0,9:25:29 AM,Take-Off,,,,,
4389,9.42487,0,9:25:30 AM,Take-Off,,,,,
4390,9.4249,0,9:25:30 AM,Take-Off,,,,,
4391,9.42493,0,9:25:30 AM,Take-Off,,,,,
4392,9.42496,0,9:25:30 AM,Take-Off,,,,,
4393,9.42499,0,9:25:30 AM,Take-Off,,,,,
4394,9.42502,0,9:25:30 AM,Take-Off,,,,,
4395,9.42505,0,9:25:30 AM,Take-Off,,,,,
4396,9.42508,0,9:25:30 AM,Take-Off,,,,,
4397,9.4251,0,9:25:30 AM,Take-Off,,,,,
4398,9.42513,0,9:25:30 AM,Take-Off,,,,,
4399,9.42516,0,9:25:31 AM,Take-Off,,,,,
4400,9.42519,0,9:25:31 AM,Take-Off,,,,,
4401,9.42522,0,9:25:31 AM,Take-Off,,,,,
4402,9.42525,0,9:25:31 AM,Take-Off,,,,,
4403,9.42527,0,9:25:31 AM,Take-Off,,,,,
4404,9.4253,0,9:25:31 AM,Take-Off,,,,,
4405,9.42533,0,9:25:31 AM,Take-Off,,,,,
4406,9.42536,0,9:25:31 AM,Take-Off,,,,,
4407,9.42539,0,9:25:31 AM,Take-Off,,,,,
4408,9.42541,0,9:25:31 AM,Take-Off,,,,,
4409,9.42544,0,9:25:32 AM,Take-Off,,,,,
4410,9.42547,0,9:25:32 AM,Take-Off,,,,,
4411,9.4255,0,9:25:32 AM,Take-Off,,,,,
4412,9.42552,0,9:25:32 AM,Take-Off,,,,,
4413,9.42555,0,9:25:32 AM,Take-Off,,,,,
4414,9.42558,0,9:25:32 AM,Take-Off,,,,,
4415,9.4256,0,9:25:32 AM,Take-Off,,,,,
4416,9.42563,0,9:25:32 AM,Take-Off,,,,,
4417,9.42566,0,9:25:32 AM,Take-Off,,,,,
4418,9.42569,0,9:25:32 AM,Take-Off,,,,,
4419,9.42572,0,9:25:33 AM,Take-Off,,,,,
4420,9.42575,0,9:25:33 AM,Take-Off,,,,,
4421,9.42577,0,9:25:33 AM,Take-Off,,,,,
4422,9.4258,0,9:25:33 AM,Take-Off,,,,,
4423,9.42583,0,9:25:33 AM,Take-Off,,,,,
4424,9.42586,0,9:25:33 AM,Take-Off,,,,,
4425,9.42589,0,9:25:33 AM,Take-Off,,,,,
4426,9.42592,0,9:25:33 AM,Take-Off,,,,,
4427,9.42595,0,9:25:33 AM,Take-Off,,,,,
4428,9.42598,0,9:25:34 AM,Take-Off,,,,,
4429,9.426,0,9:25:34 AM,Take-Off,,,,,
4430,9.42603,0,9:25:34 AM,Take-Off,,,,,
4431,9.42606,0,9:25:34 AM,Take-Off,,,,,
4432,9.42609,0,9:25:34 AM,Take-Off,,,,,
4433,9.42612,0,9:25:34 AM,Take-Off,,,,,
4434,9.42615,0,9:25:34 AM,Take-Off,,,,,
4435,9.42618,0,9:25:34 AM,Take-Off,,,,,
4436,9.42621,0,9:25:34 AM,Take-Off,,,,,
4437,9.42624,0,9:25:34 AM,Take-Off,,,,,
4438,9.42627,0,9:25:35 AM,Take-Off,,,,,
4439,9.4263,0,9:25:35 AM,Take-Off,,,,,
4440,9.42633,0,9:25:35 AM,Take-Off,,,,,
4441,9.42636,0,9:25:35 AM,Take-Off,,,,,
4442,9.42638,0,9:25:35 AM,Take-Off,,,,,
4443,9.42641,0,9:25:35 AM,Take-Off,,,,,
4444,9.42643,0,9:25:35 AM,Take-Off,,,,,
4445,9.42646,0,9:25:35 AM,Take-Off,,,,,
4446,9.42649,0,9:25:35 AM,Take-Off,,,,,
4447,9.42652,0,9:25:35 AM,Take-Off,,,,,
4448,9.42655,0,9:25:36 AM,Take-Off,,,,,
4449,9.42657,0,9:25:36 AM,Take-Off,,,,,
4450,9.4266,0,9:25:36 AM,Take-Off,,,,,
4451,9.42663,0,9:25:36 AM,Take-Off,,,,,
4452,9.42666,0,9:25:36 AM,Take-Off,,,,,
4453,9.42669,0,9:25:36 AM,Take-Off,,,,,
4454,9.42672,0,9:25:36 AM,Take-Off,,,,,
4455,9.42673,0,9:25:36 AM,Take-Off,,,,,
4456,9.42677,0,9:25:36 AM,Take-Off,,,,,
4457,9.4268,0,9:25:36 AM,Take-Off,,,,,
4458,9.42683,0,9:25:37 AM,Take-Off,,,,,
4459,9.42686,0,9:25:37 AM,Take-Off,,,,,
4460,9.42689,0,9:25:37 AM,Take-Off,,,,,
4461,9.42692,0,9:25:37 AM,Take-Off,,,,,
4462,9.42695,0,9:25:37 AM,Take-Off,,,,,
4463,9.42697,0,9:25:37 AM,Take-Off,,,,,
4464,9.427,0,9:25:37 AM,Take-Off,,,,,
4465,9.42703,0,9:25:37 AM,Take-Off,,,,,
4466,9.42705,0,9:25:37 AM,Take-Off,,,,,
4467,9.42708,0,9:25:37 AM,Take-Off,,,,,
4468,9.42711,0,9:25:38 AM,Take-Off,,,,,
4469,9.42713,0,9:25:38 AM,Take-Off,,,,,
4470,9.42717,0,9:25:38 AM,Take-Off,,,,,
4471,9.4272,0,9:25:38 AM,Take-Off,,,,,
4472,9.42722,0,9:25:38 AM,Take-Off,,,,,
4473,9.42725,0,9:25:38 AM,Take-Off,,,,,
4474,9.42728,0,9:25:38 AM,Take-Off,,,,,
4475,9.42731,0,9:25:38 AM,Take-Off,,,,,
4476,9.42734,0,9:25:38 AM,Take-Off,,,,,
4477,9.42737,0,9:25:39 AM,Take-Off,,,,,
4478,9.4274,0,9:25:39 AM,Take-Off,,,,,
4479,9.42743,0,9:25:39 AM,Take-Off,,,,,
4480,9.42746,0,9:25:39 AM,Take-Off,,,,,
4481,9.42749,0,9:25:39 AM,Take-Off,,,,,
4482,9.42752,0,9:25:39 AM,Take-Off,,,,,
4483,9.42755,0,9:25:39 AM,Take-Off,,,,,
4484,9.42758,0,9:25:39 AM,Take-Off,,,,,
4485,9.4276,0,9:25:39 AM,Take-Off,,,,,
4486,9.42764,0,9:25:40 AM,Take-Off,,,,,
4487,9.42766,0,9:25:40 AM,Take-Off,,,,,
4488,9.42769,0,9:25:40 AM,Take-Off,,,,,
4489,9.42772,0,9:25:40 AM,Take-Off,,,,,
4490,9.42775,0,9:25:40 AM,Take-Off,,,,,
4491,9.42778,0,9:25:40 AM,Take-Off,,,,,
4492,9.4278,0,9:25:40 AM,Take-Off,,,,,
4493,9.42783,0,9:25:40 AM,Take-Off,,,,,
4494,9.42785,0,9:25:40 AM,Take-Off,,,,,
4495,9.42789,0,9:25:40 AM,Take-Off,,,,,
4496,9.42791,0,9:25:40 AM,Take-Off,,,,,
4497,9.42795,0,9:25:41 AM,Take-Off,,,,,
4498,9.42797,0,9:25:41 AM,Take-Off,,,,,
4499,9.428,0,9:25:41 AM,Take-Off,,,,,
4500,9.42803,0,9:25:41 AM,Take-Off,,,,,
4501,9.42806,0,9:25:41 AM,Take-Off,,,,,
4502,9.42809,0,9:25:41 AM,Take-Off,,,,,
4503,9.42811,0,9:25:41 AM,Take-Off,,,,,
4504,9.42814,0,9:25:41 AM,Take-Off,,,,,
4505,9.42816,0,9:25:41 AM,Take-Off,,,,,
4506,9.4282,0,9:25:42 AM,Take-Off,,,,,
4507,9.42823,0,9:25:42 AM,Take-Off,,,,,
4508,9.42826,0,9:25:42 AM,Take-Off,,,,,
4509,9.42828,0,9:25:42 AM,Take-Off,,,,,
4510,9.4283,0,9:25:42 AM,Take-Off,,,,,
4511,9.42833,0,9:25:42 AM,Take-Off,,,,,
4512,9.42836,0,9:25:42 AM,Take-Off,,,,,
4513,9.42839,0,9:25:42 AM,Take-Off,,,,,
4514,9.42842,0,9:25:42 AM,Take-Off,,,,,
4515,9.42845,0,9:25:42 AM,Take-Off,,,,,
4516,9.42848,0,9:25:43 AM,Take-Off,,,,,
4517,9.42851,0,9:25:43 AM,Take-Off,,,,,
4518,9.42854,0,9:25:43 AM,Take-Off,,,,,
4519,9.42857,0,9:25:43 AM,Take-Off,,,,,
4520,9.42859,0,9:25:43 AM,Take-Off,,,,,
4521,9.42862,0,9:25:43 AM,Take-Off,,,,,
4522,9.42865,0,9:25:43 AM,Take-Off,,,,,
4523,9.42868,0,9:25:43 AM,Take-Off,,,,,
4524,9.42872,0,9:25:43 AM,Take-Off,,,,,
4525,9.42874,0,9:25:43 AM,Take-Off,,,,,
4526,9.42877,0,9:25:44 AM,Take-Off,,,,,
4527,9.42879,0,9:25:44 AM,Take-Off,,,,,
4528,9.42882,0,9:25:44 AM,Take-Off,,,,,
4529,9.42886,0,9:25:44 AM,Take-Off,,,,,
4530,9.42888,0,9:25:44 AM,Take-Off,,,,,
4531,9.42892,0,9:25:44 AM,Take-Off,,,,,
4532,9.42895,0,9:25:44 AM,Take-Off,,,,,
4533,9.42899,0,9:25:44 AM,Take-Off,,,,,
4534,9.42901,0,9:25:44 AM,Take-Off,,,,,
4535,9.42904,0,9:25:45 AM,Take-Off,,,,,
4536,9.42907,0,9:25:45 AM,Take-Off,,,,,
4537,9.4291,0,9:25:45 AM,Take-Off,,,,,
4538,9.42912,0,9:25:45 AM,Take-Off,,,,,
4539,9.42916,0,9:25:45 AM,Take-Off,,,,,
4540,9.42918,0,9:25:45 AM,Take-Off,,,,,
4541,9.42921,0,9:25:45 AM,Take-Off,,,,,
4542,9.42924,0,9:25:45 AM,Take-Off,,,,,
4543,9.42927,0,9:25:45 AM,Take-Off,,,,,
4544,9.4293,0,9:25:45 AM,Take-Off,,,,,
4545,9.42933,0,9:25:46 AM,Take-Off,,,,,
4546,9.42935,0,9:25:46 AM,Take-Off,,,,,
4547,9.42938,0,9:25:46 AM,Take-Off,,,,,
4548,9.42941,0,9:25:46 AM,Take-Off,,,,,
4549,9.42943,0,9:25:46 AM,Take-Off,,,,,
4550,9.42946,0,9:25:46 AM,Take-Off,,,,,
4551,9.42948,0,9:25:46 AM,Take-Off,,,,,
4552,9.42951,0,9:25:46 AM,Take-Off,,,,,
4553,9.42954,0,9:25:46 AM,Take-Off,,,,,
4554,9.42957,0,9:25:46 AM,Take-Off,,,,,
4555,9.4296,0,9:25:47 AM,Take-Off,,,,,
4556,9.42963,0,9:25:47 AM,Take-Off,,,,,
4557,9.42966,0,9:25:47 AM,Take-Off,,,,,
4558,9.42969,0,9:25:47 AM,Take-Off,,,,,
4559,9.42972,0,9:25:47 AM,Take-Off,,,,,
4560,9.42974,0,9:25:47 AM,Take-Off,,,,,
4561,9.42977,0,9:25:47 AM,Take-Off,,,,,
4562,9.4298,0,9:25:47 AM,Take-Off,,,,,
4563,9.42983,0,9:25:47 AM,Take-Off,,,,,
4564,9.42985,0,9:25:47 AM,Take-Off,,,,,
4565,9.42988,0,9:25:48 AM,Take-Off,,,,,
4566,9.42991,0,9:25:48 AM,Take-Off,,,,,
4567,9.42994,0,9:25:48 AM,Take-Off,,,,,
4568,9.42997,0,9:25:48 AM,Take-Off,,,,,
4569,9.43,0,9:25:48 AM,Take-Off,,,,,
4570,9.43002,0,9:25:48 AM,Take-Off,,,,,
4571,9.43005,0,9:25:48 AM,Take-Off,,,,,
4572,9.43008,0,9:25:48 AM,Take-Off,,,,,
4573,9.43011,0,9:25:48 AM,Take-Off,,,,,
4574,9.43013,0,9:25:48 AM,Take-Off,,,,,
4575,9.43016,0,9:25:49 AM,Take-Off,,,,,
4576,9.43019,0,9:25:49 AM,Take-Off,,,,,
4577,9.43021,0,9:25:49 AM,Take-Off,,,,,
4578,9.43023,0,9:25:49 AM,Take-Off,,,,,
4579,9.43026,0,9:25:49 AM,Take-Off,,,,,
4580,9.43029,0,9:25:49 AM,Take-Off,,,,,
4581,9.43032,0,9:25:49 AM,Take-Off,,,,,
4582,9.43035,0,9:25:49 AM,Take-Off,,,,,
4583,9.43038,0,9:25:49 AM,Take-Off,,,,,
4584,9.4304,0,9:25:49 AM,Take-Off,,,,,
4585,9.43044,0,9:25:50 AM,Take-Off,,,,,
4586,9.43047,0,9:25:50 AM,Take-Off,,,,,
4587,9.4305,0,9:25:50 AM,Take-Off,,,,,
4588,9.43053,0,9:25:50 AM,Take-Off,,,,,
4589,9.43056,0,9:25:50 AM,Take-Off,,,,,
4590,9.43058,0,9:25:50 AM,Take-Off,,,,,
4591,9.43062,0,9:25:50 AM,Take-Off,,,,,
4592,9.43064,0,9:25:50 AM,Take-Off,,,,,
4593,9.43067,0,9:25:50 AM,Take-Off,,,,,
4594,9.43069,0,9:25:50 AM,Take-Off,,,,,
4595,9.43072,0,9:25:51 AM,Take-Off,,,,,
4596,9.43075,0,9:25:51 AM,Take-Off,,,,,
4597,9.43078,0,9:25:51 AM,Take-Off,,,,,
4598,9.43081,0,9:25:51 AM,Take-Off,,,,,
4599,9.43084,0,9:25:51 AM,Take-Off,,,,,
4600,9.43087,0,9:25:51 AM,Take-Off,,,,,
4601,9.43089,0,9:25:51 AM,Take-Off,,,,,
4602,9.43093,0,9:25:51 AM,Take-Off,,,,,
4603,9.43096,0,9:25:51 AM,Take-Off,,,,,
4604,9.43099,0,9:25:52 AM,Take-Off,,,,,
4605,9.43103,0,9:25:52 AM,Take-Off,,,,,
4606,9.43105,0,9:25:52 AM,Take-Off,,,,,
4607,9.43108,0,9:25:52 AM,Take-Off,,,,,
4608,9.43111,0,9:25:52 AM,Take-Off,,,,,
4609,9.43114,0,9:25:52 AM,Take-Off,,,,,
4610,9.43116,0,9:25:52 AM,Take-Off,,,,,
4611,9.43119,0,9:25:52 AM,Take-Off,,,,,
4612,9.43122,0,9:25:52 AM,Take-Off,,,,,
4613,9.43125,0,9:25:53 AM,Take-Off,,,,,
4614,9.43129,0,9:25:53 AM,Take-Off,,,,,
4615,9.43131,0,9:25:53 AM,Take-Off,,,,,
4616,9.43134,0,9:25:53 AM,Take-Off,,,,,
4617,9.43138,0,9:25:53 AM,Take-Off,,,,,
4618,9.4314,0,9:25:53 AM,Take-Off,,,,,
4619,9.43143,0,9:25:53 AM,Take-Off,,,,,
4620,9.43146,0,9:25:53 AM,Take-Off,,,,,
4621,9.43149,0,9:25:53 AM,Take-Off,,,,,
4622,9.43151,0,9:25:53 AM,Take-Off,,,,,
4623,9.43155,0,9:25:54 AM,Take-Off,,,,,
4624,9.43158,0,9:25:54 AM,Take-Off,,,,,
4625,9.43161,0,9:25:54 AM,Take-Off,,,,,
4626,9.43164,0,9:25:54 AM,Take-Off,,,,,
4627,9.43167,0,9:25:54 AM,Take-Off,,,,,
4628,9.4317,0,9:25:54 AM,Take-Off,,,,,
4629,9.43173,0,9:25:54 AM,Take-Off,,,,,
4630,9.43176,0,9:25:54 AM,Take-Off,,,,,
4631,9.43178,0,9:25:54 AM,Take-Off,,,,,
4632,9.43181,0,9:25:55 AM,Take-Off,,,,,
4633,9.43184,0,9:25:55 AM,Take-Off,,,,,
4634,9.43186,0,9:25:55 AM,Take-Off,,,,,
4635,9.43189,0,9:25:55 AM,Take-Off,,,,,
4636,9.43192,0,9:25:55 AM,Take-Off,,,,,
4637,9.43195,0,9:25:55 AM,Take-Off,,,,,
4638,9.43198,0,9:25:55 AM,Take-Off,,,,,
4639,9.43201,0,9:25:55 AM,Take-Off,,,,,
4640,9.43204,0,9:25:55 AM,Take-Off,,,,,
4641,9.43207,0,9:25:55 AM,Take-Off,,,,,
4642,9.43211,0,9:25:56 AM,Take-Off,,,,,
4643,9.43214,0,9:25:56 AM,Take-Off,,,,,
4644,9.43217,0,9:25:56 AM,Take-Off,,,,,
4645,9.43219,0,9:25:56 AM,Take-Off,,,,,
4646,9.43222,0,9:25:56 AM,Take-Off,,,,,
4647,9.43225,0,9:25:56 AM,Take-Off,,,,,
4648,9.43228,0,9:25:56 AM,Take-Off,,,,,
4649,9.43231,0,9:25:56 AM,Take-Off,,,,,
4650,9.43233,0,9:25:56 AM,Take-Off,,,,,
4651,9.43236,0,9:25:56 AM,Take-Off,,,,,
4652,9.43239,0,9:25:57 AM,Take-Off,,,,,
4653,9.43242,0,9:25:57 AM,Take-Off,,,,,
4654,9.43245,0,9:25:57 AM,Take-Off,,,,,
4655,9.43248,0,9:25:57 AM,Take-Off,,,,,
4656,9.43251,0,9:25:57 AM,Take-Off,,,,,
4657,9.43254,0,9:25:57 AM,Take-Off,,,,,
4658,9.43257,0,9:25:57 AM,Take-Off,,,,,
4659,9.43259,0,9:25:57 AM,Take-Off,,,,,
4660,9.43262,0,9:25:57 AM,Take-Off,,,,,
4661,9.43265,0,9:25:58 AM,Take-Off,,,,,
4662,9.43267,0,9:25:58 AM,Take-Off,,,,,
4663,9.4327,0,9:25:58 AM,Take-Off,,,,,
4664,9.43273,0,9:25:58 AM,Take-Off,,,,,
4665,9.43275,0,9:25:58 AM,Take-Off,,,,,
4666,9.43278,0,9:25:58 AM,Take-Off,,,,,
4667,9.43281,0,9:25:58 AM,Take-Off,,,,,
4668,9.43284,0,9:25:58 AM,Take-Off,,,,,
4669,9.43287,0,9:25:58 AM,Take-Off,,,,,
4670,9.4329,0,9:25:58 AM,Take-Off,,,,,
4671,9.43293,0,9:25:59 AM,Take-Off,,,,,
4672,9.43296,0,9:25:59 AM,Take-Off,,,,,
4673,9.43299,0,9:25:59 AM,Take-Off,,,,,
4674,9.43302,0,9:25:59 AM,Take-Off,,,,,
4675,9.43305,0,9:25:59 AM,Take-Off,,,,,
4676,9.43307,0,9:25:59 AM,Take-Off,,,,,
4677,9.4331,0,9:25:59 AM,Take-Off,,,,,
4678,9.43313,0,9:25:59 AM,Take-Off,,,,,
4679,9.43315,0,9:25:59 AM,Take-Off,,,,,
4680,9.43318,0,9:25:59 AM,Take-Off,,,,,
4681,9.43321,0,9:26:00 AM,Take-Off,,,,,
4682,9.43324,0,9:26:00 AM,Take-Off,,,,,
4683,9.43327,0,9:26:00 AM,Take-Off,,,,,
4684,9.4333,0,9:26:00 AM,Take-Off,,,,,
4685,9.43333,0,9:26:00 AM,Take-Off,,,,,
4686,9.43336,0,9:26:00 AM,Take-Off,,,,,
4687,9.43339,0,9:26:00 AM,Take-Off,,,,,
4688,9.43342,0,9:26:00 AM,Take-Off,,,,,
4689,9.43345,0,9:26:00 AM,Take-Off,,,,,
4690,9.43348,0,9:26:01 AM,Take-Off,,,,,
4691,9.43351,0,9:26:01 AM,Take-Off,,,,,
4692,9.43354,0,9:26:01 AM,Take-Off,,,,,
4693,9.43357,0,9:26:01 AM,Take-Off,,,,,
4694,9.4336,0,9:26:01 AM,Take-Off,,,,,
4695,9.43363,0,9:26:01 AM,Take-Off,,,,,
4696,9.43365,0,9:26:01 AM,Take-Off,,,,,
4697,9.43368,0,9:26:01 AM,Take-Off,,,,,
4698,9.43371,0,9:26:01 AM,Take-Off,,,,,
4699,9.43374,0,9:26:01 AM,Take-Off,,,,,
4700,9.43377,0,9:26:02 AM,Take-Off,,,,,
4701,9.4338,0,9:26:02 AM,Take-Off,,,,,
4702,9.43382,0,9:26:02 AM,Take-Off,,,,,
4703,9.43385,0,9:26:02 AM,Take-Off,,,,,
4704,9.43388,0,9:26:02 AM,Take-Off,,,,,
4705,9.43391,0,9:26:02 AM,Take-Off,,,,,
4706,9.43394,0,9:26:02 AM,Take-Off,,,,,
4707,9.43397,0,9:26:02 AM,Take-Off,,,,,
4708,9.434,0,9:26:02 AM,Take-Off,,,,,
4709,9.43403,0,9:26:03 AM,Take-Off,,,,,
4710,9.43406,0,9:26:03 AM,Take-Off,,,,,
4711,9.43409,0,9:26:03 AM,Take-Off,,,,,
4712,9.43412,0,9:26:03 AM,Take-Off,,,,,
4713,9.43415,0,9:26:03 AM,Take-Off,,,,,
4714,9.43418,0,9:26:03 AM,Take-Off,,,,,
4715,9.4342,0,9:26:03 AM,Take-Off,,,,,
4716,9.43423,0,9:26:03 AM,Take-Off,,,,,
4717,9.43426,0,9:26:03 AM,Take-Off,,,,,
4718,9.43429,0,9:26:03 AM,Take-Off,,,,,
4719,9.43432,0,9:26:04 AM,Take-Off,,,,,
4720,9.43434,0,9:26:04 AM,Take-Off,,,,,
4721,9.43437,0,9:26:04 AM,Take-Off,,,,,
4722,9.4344,0,9:26:04 AM,Take-Off,,,,,
4723,9.43443,0,9:26:04 AM,Take-Off,,,,,
4724,9.43446,0,9:26:04 AM,Take-Off,,,,,
4725,9.43449,0,9:26:04 AM,Take-Off,,,,,
4726,9.43452,0,9:26:04 AM,Take-Off,,,,,
4727,9.43455,0,9:26:04 AM,Take-Off,,,,,
4728,9.43458,0,9:26:04 AM,Take-Off,,,,,
4729,9.43461,0,9:26:05 AM,Take-Off,,,,,
4730,9.43464,0,9:26:05 AM,Take-Off,,,,,
4731,9.43466,0,9:26:05 AM,Take-Off,,,,,
4732,9.43469,0,9:26:05 AM,Take-Off,,,,,
4733,9.43471,0,9:26:05 AM,Take-Off,,,,,
4734,9.43474,0,9:26:05 AM,Take-Off,,,,,
4735,9.43477,0,9:26:05 AM,Take-Off,,,,,
4736,9.4348,0,9:26:05 AM,Take-Off,,,,,
4737,9.43482,0,9:26:05 AM,Take-Off,,,,,
4738,9.43485,0,9:26:05 AM,Take-Off,,,,,
4739,9.43488,0,9:26:06 AM,Take-Off,,,,,
4740,9.43491,0,9:26:06 AM,Take-Off,,,,,
4741,9.43494,0,9:26:06 AM,Take-Off,,,,,
4742,9.43497,0,9:26:06 AM,Take-Off,,,,,
4743,9.43499,0,9:26:06 AM,Take-Off,,,,,
4744,9.43502,0,9:26:06 AM,Take-Off,,,,,
4745,9.43505,0,9:26:06 AM,Take-Off,,,,,
4746,9.43508,0,9:26:06 AM,Take-Off,,,,,
4747,9.43511,0,9:26:06 AM,Take-Off,,,,,
4748,9.43514,0,9:26:07 AM,Take-Off,,,,,
4749,9.43516,0,9:26:07 AM,Take-Off,,,,,
4750,9.43519,0,9:26:07 AM,Take-Off,,,,,
4751,9.43522,0,9:26:07 AM,Take-Off,,,,,
4752,9.43525,0,9:26:07 AM,Take-Off,,,,,
4753,9.43528,0,9:26:07 AM,Take-Off,,,,,
4754,9.43531,0,9:26:07 AM,Take-Off,,,,,
4755,9.43533,0,9:26:07 AM,Take-Off,,,,,
4756,9.43536,0,9:26:07 AM,Take-Off,,,,,
4757,9.43539,0,9:26:07 AM,Take-Off,,,,,
4758,9.43542,0,9:26:08 AM,Take-Off,,,,,
4759,9.43545,0,9:26:08 AM,Take-Off,,,,,
4760,9.43547,0,9:26:08 AM,Take-Off,,,,,
4761,9.4355,0,9:26:08 AM,Take-Off,,,,,
4762,9.43553,0,9:26:08 AM,Take-Off,,,,,
4763,9.43555,0,9:26:08 AM,Take-Off,,,,,
4764,9.43558,0,9:26:08 AM,Take-Off,,,,,
4765,9.43561,0,9:26:08 AM,Take-Off,,,,,
4766,9.43564,0,9:26:08 AM,Take-Off,,,,,
4767,9.43567,0,9:26:08 AM,Take-Off,,,,,
4768,9.43569,0,9:26:08 AM,Take-Off,,,,,
4769,9.43573,0,9:26:09 AM,Take-Off,,,,,
4770,9.43575,0,9:26:09 AM,Take-Off,,,,,
4771,9.43578,0,9:26:09 AM,Take-Off,,,,,
4772,9.4358,0,9:26:09 AM,Take-Off,,,,,
4773,9.43583,0,9:26:09 AM,Take-Off,,,,,
4774,9.43586,0,9:26:09 AM,Take-Off,,,,,
4775,9.43588,0,9:26:09 AM,Take-Off,,,,,
4776,9.43592,0,9:26:09 AM,Take-Off,,,,,
4777,9.43594,0,9:26:09 AM,Take-Off,,,,,
4778,9.43597,0,9:26:09 AM,Take-Off,,,,,
4779,9.436,0,9:26:10 AM,Take-Off,,,,,
4780,9.43603,0,9:26:10 AM,Take-Off,,,,,
4781,9.43606,0,9:26:10 AM,Take-Off,,,,,
4782,9.43609,0,9:26:10 AM,Take-Off,,,,,
4783,9.43611,0,9:26:10 AM,Take-Off,,,,,
4784,9.43614,0,9:26:10 AM,Take-Off,,,,,
4785,9.43617,0,9:26:10 AM,Take-Off,,,,,
4786,9.43619,0,9:26:10 AM,Take-Off,,,,,
4787,9.43622,0,9:26:10 AM,Take-Off,,,,,
4788,9.43625,0,9:26:10 AM,Take-Off,,,,,
4789,9.43628,0,9:26:11 AM,Take-Off,,,,,
4790,9.43631,0,9:26:11 AM,Take-Off,,,,,
4791,9.43634,0,9:26:11 AM,Take-Off,,,,,
4792,9.43637,0,9:26:11 AM,Take-Off,,,,,
4793,9.43639,0,9:26:11 AM,Take-Off,,,,,
4794,9.43642,0,9:26:11 AM,Take-Off,,,,,
4795,9.43645,0,9:26:11 AM,Take-Off,,,,,
4796,9.43647,0,9:26:11 AM,Take-Off,,,,,
4797,9.4365,0,9:26:11 AM,Take-Off,,,,,
4798,9.43652,0,9:26:11 AM,Take-Off,,,,,
4799,9.43655,0,9:26:12 AM,Take-Off,,,,,
4800,9.43658,0,9:26:12 AM,Take-Off,,,,,
4801,9.43661,0,9:26:12 AM,Take-Off,,,,,
4802,9.43664,0,9:26:12 AM,Take-Off,,,,,
4803,9.43667,0,9:26:12 AM,Take-Off,,,,,
4804,9.43669,0,9:26:12 AM,Take-Off,,,,,
4805,9.43672,0,9:26:12 AM,Take-Off,,,,,
4806,9.43674,0,9:26:12 AM,Take-Off,,,,,
4807,9.43677,0,9:26:12 AM,Take-Off,,,,,
4808,9.4368,0,9:26:12 AM,Take-Off,,,,,
4809,9.43683,0,9:26:13 AM,Take-Off,,,,,
4810,9.43686,0,9:26:13 AM,Take-Off,,,,,
4811,9.43688,0,9:26:13 AM,Take-Off,,,,,
4812,9.4369,0,9:26:13 AM,Take-Off,,,,,
4813,9.43693,0,9:26:13 AM,Take-Off,,,,,
4814,9.43696,0,9:26:13 AM,Take-Off,,,,,
4815,9.43699,0,9:26:13 AM,Take-Off,,,,,
4816,9.43702,0,9:26:13 AM,Take-Off,,,,,
4817,9.43705,0,9:26:13 AM,Take-Off,,,,,
4818,9.43708,0,9:26:13 AM,Take-Off,,,,,
4819,9.43711,0,9:26:14 AM,Take-Off,,,,,
4820,9.43713,0,9:26:14 AM,Take-Off,,,,,
4821,9.43716,0,9:26:14 AM,Take-Off,,,,,
4822,9.43719,0,9:26:14 AM,Take-Off,,,,,
4823,9.43722,0,9:26:14 AM,Take-Off,,,,,
4824,9.43725,0,9:26:14 AM,Take-Off,,,,,
4825,9.43727,0,9:26:14 AM,Take-Off,,,,,
4826,9.43729,0,9:26:14 AM,Take-Off,,,,,
4827,9.43732,0,9:26:14 AM,Take-Off,,,,,
4828,9.43735,0,9:26:14 AM,Take-Off,,,,,
4829,9.43738,0,9:26:15 AM,Take-Off,,,,,
4830,9.43741,0,9:26:15 AM,Take-Off,,,,,
4831,9.43744,0,9:26:15 AM,Take-Off,,,,,
4832,9.43747,0,9:26:15 AM,Take-Off,,,,,
4833,9.4375,0,9:26:15 AM,Take-Off,,,,,
4834,9.43753,0,9:26:15 AM,Take-Off,,,,,
4835,9.43756,0,9:26:15 AM,Take-Off,,,,,
4836,9.43759,0,9:26:15 AM,Take-Off,,,,,
4837,9.43762,0,9:26:15 AM,Take-Off,,,,,
4838,9.43765,0,9:26:16 AM,Take-Off,,,,,
4839,9.43767,0,9:26:16 AM,Take-Off,,,,,
